conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/550ed2f5-be07-4fee-9dbc-0299209a933a,reconnaître les caractéristiques de végétaux,released,skill/competence,sector-specific," ","Identifier et classer les caractéristiques de cultures. Être capable de reconnaître différents types de bulbes par leur nom, leur taille graduée, leur marquage du terrain et leur marquage des stocks.",http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58,trier des matériaux ou des produits
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/55116536-a3e0-4c32-818d-cc567fd3023e,réduire au minimum les risques liés aux opérations arboricoles,released,skill/competence,sector-specific," ","Évaluer les risques et les dangers, mener des actions efficaces afin de réduire les risques et de ramener les arbres à leur état d’origine ou d’en replanter des nouveaux.
	",http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,analyser et évaluer des informations et des données
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/55a4ae74-45e3-4f5c-8646-17149edfbddb,effectuer des recherches écologiques,released,skill/competence,cross-sector," ","Effectuer des recherches écologiques et biologiques sur le terrain et dans des conditions contrôlées, en utilisant des méthodes et des équipements scientifiques.",http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,réaliser des études universitaires ou de marché
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5641a2af-9eb2-4209-9fc6-856f78f2d2f2,législation sur la pollution,released,knowledge,sector-specific," ",Connaître la législation européenne et nationale concernant le risque de pollution.,http://data.europa.eu/esco/isced-f/0421,droit
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/564e86a6-0916-44e6-b3d6-d99bc0c1f194,atténuer l’incidence environnementale de projets de canalisations de transport,released,skill/competence,cross-sector,atténuer l'incidence écologique de projets de gazoducs ou d’oléoducs,"S’efforcer d’atténuer l’incidence potentielle que peuvent avoir sur l’environnement les canalisations de transport et les produits qu’elles transportent. Investir du temps et des ressources en tenant compte des effets des canalisations de transport sur l’environnement, des mesures qui pourraient être prises pour protéger l’environnement, et de l’augmentation potentielle des coûts du projet.",http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303 | http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,évaluer l’incidence sur l’environnement | gérer l’incidence sur l’environnement | se conformer aux lois et aux normes en matière de protection de l’environnement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/579c9e67-fb63-4636-873e-e49649ca2803,rechercher des possibilités de subventions de recyclage,released,skill/competence,cross-sector," ",Rechercher le contrôle des déchets et les possibilités de prêts et de subventions pour le recyclage; assurer le suivi et mener à bien des procédures de demande.,http://data.europa.eu/esco/skill/cbe1b24e-00f3-4b17-94e9-1fcd34a11c3e,identifier des opportunités
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/585593ef-d0a3-47a2-82da-14f26d75d83e,sécurité biologique en laboratoire,released,knowledge,sector-specific," ","Les principes et méthodes de gestion des matières infectieuses dans l’environnement de laboratoire, les niveaux de biosécurité, la classification et l’évaluation des risques, la pathogénicité et la toxicité de l’organisme vivant, ainsi que leurs dangers éventuels, afin de minimiser les risques pour la santé humaine et l’environnement.",http://data.europa.eu/esco/skill/01e66e1c-97d9-4829-bee1-f3ab649161e8 | http://data.europa.eu/esco/isced-f/0512 | http://data.europa.eu/esco/skill/8259c2c0-2749-41e2-a4a8-4a64a76eab37,sciences biomédicales | biochimie | techniques de laboratoire
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/589f0d24-0846-4971-bc6c-a42bb274f69a,construction étanche à l’air,released,knowledge,sector-specific," ","La construction étanche à l’air garantit que l’enveloppe du bâtiment ne comporte aucun interstice involontaire qui permettrait à l’air de pénétrer dans le bâtiment ou de s’en échapper et contribue à la performance énergétique.
	",http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26 | http://data.europa.eu/esco/isced-f/0732,efficacité énergétique | construction et génie civil
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/58c089ab-338b-4e4c-8117-7c1fcc89af69,gérer les biens confiés à un magasin d’occasion,released,skill/competence,occupation-specific," ",Coordonner les biens confiés à un magasin d’occasion; sélectionner les biens appropriés en vue du recyclage ou de la vente.,http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58,trier des matériaux ou des produits
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/59004ee8-3975-4877-bf82-ff0b8070ef28,mettre en œuvre des plans d’action environnementaux,released,skill/competence,sector-specific," ","Appliquer des plans portant sur la gestion des questions environnementales dans les projets, les interventions sur les sites naturels, les entreprises et autres.",http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d | http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882 | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/a6c3bda0-c759-495e-b2c5-062b3abe2097,assurer la conformité à une législation environnementale | gérer un système de management environnemental | adopter des stratégies de réduction de l’incidence négative de sa consommation | mettre en œuvre de nouvelles procédures ou de nouveaux processus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5944cee9-763e-4b08-99e4-f514bdde14a6,types de déchets dangereux,released,knowledge,cross-sector," ","Les différents types de déchets qui présentent des risques pour l’environnement ou la santé et la sécurité publiques, tels que les déchets radioactifs, les produits chimiques et les solvants, les déchets électroniques et les déchets contenant du mercure.",http://data.europa.eu/esco/isced-f/1021,salubrité publique
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/59998878-fa14-458a-9085-06b45e89df1b,types de pompes à chaleur,released,knowledge,sector-specific," ","Les différents types de pompes à chaleur utilisées pour la production de chaleur, de froid et d’eau chaude potable à l’aide d’une source d’énergie basse température, amenant celle-ci à une température plus élevée.
	",http://data.europa.eu/esco/isced-f/0713,électricité et énergie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5aec5b83-df71-483e-90b9-21e56a0a3cb2,mesurer une pollution,released,skill/competence,sector-specific," ","Réaliser des mesures de pollution afin de déterminer si les limites prescrites pour les polluants sont respectées. Vérifier des systèmes d’allumage et des voies d’échappement des chauffe-eau à gaz, des réchauffeurs d’air et d’autres appareils semblables.",http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07 | http://data.europa.eu/esco/skill/23d7bd85-d8d5-4455-b64d-3b0998f2425d,effectuer des mesures d’ordre professionnel | mesurer des dimensions et des propriétés connexes
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5b91b6d4-345e-4195-a078-218514871e7b,assurer une utilisation efficace de l’espace d’entreposage,released,skill/competence,sector-specific," ",Assurer une utilisation efficace de l’espace d’entreposage en garantissant une efficacité maximale tout en respectant les objectifs environnementaux et budgétaires.,http://data.europa.eu/esco/skill/8c5d6b8a-55c9-4f5d-8d47-bf23e15ecb71 | http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,gérer l’utilisation d’un espace | élaborer des politiques et procédures opérationnelles
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5be72e00-e506-45ca-a251-b59500d7fca7,protéger les milieux sauvages,released,skill/competence,occupation-specific," ",Protéger les milieux sauvages en surveillant les utilisations et en appliquant les réglementations.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,se conformer aux lois et aux normes en matière de protection de l’environnement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5bf756dd-a54a-47cd-80fe-3418fedd1c51,calculer l’orientation d’un panneau solaire,released,skill/competence,cross-sector," ","Calculer le placement optimal des panneaux solaires. Tenir compte de la longitude, des valeurs saisonnières de l’ensoleillement, de la direction du sud géographique et de l’emplacement des structures d’ombrage afin de trouver le meilleur emplacement et la meilleure inclinaison pour les panneaux.",http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186 | http://data.europa.eu/esco/skill/7832b684-580c-4eaf-a8b3-322164b041ab | http://data.europa.eu/esco/skill/f5f15f9c-6334-4728-8dc5-3a20a00dfc37,effectuer des calculs | fournir des informations sur les panneaux solaires
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5bf97b49-74b4-4d4d-9d07-5b51ab1cd704,élaborer des programmes sur la faune,released,skill/competence,occupation-specific," ",Éduquer le public et répondre aux demandes d’aide et d’information concernant la faune d’une région.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,élaborer des politiques et procédures opérationnelles
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5cddc62d-3958-4390-b17e-0aecb5848c40,éliminer des boues d’épuration,released,skill/competence,cross-sector," ","Utiliser un équipement pour pomper les boues d’épuration et les stocker dans des conteneurs afin de transformer les gaz qu’elles émettent en énergie. Après cette phase, sécher les boues et évaluer leur réutilisation potentielle sous forme d’engrais. Éliminer les boues si elles contiennent des éléments dangereux.",http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,manipuler et éliminer des matériaux dangereux
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5dfd1b83-8b77-444b-94cd-72f8e13472fa,législation sur l'agriculture,released,knowledge,cross-sector," ","Ensemble de lois régionales, nationales et européennes adoptées dans le domaine de l’agriculture et de la sylviculture concernant divers aspects tels que la qualité des produits, la protection de l’environnement et les questions commerciales.",http://data.europa.eu/esco/isced-f/0421,droit
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5e433def-210d-4dfa-bf07-dbf6d04e0eaa,éliminer des déchets,released,skill/competence,cross-sector," ","Éliminer des déchets conformément à la législation, respectant ainsi les responsabilités environnementales et de l’entreprise.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,adopter des stratégies de réduction de l’incidence négative de sa consommation | éliminer des déchets ou débris non dangereux
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5e641832-dafe-46fa-8e0a-b29b223f985a,évaluer les technologies de production d’hydrogène,released,skill/competence,sector-specific," ","Comparer les caractéristiques technologiques et économiques des différentes options de production d’hydrogène. Il s’agit notamment de comparer les sources (gaz naturel, eau et électricité, biomasse, charbon) et les technologies connexes.
	",http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909,"évaluer des systèmes, programmes, équipements et produits"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5efdcf3b-9c19-4b1c-ac41-7347493da37d,stocker des déchets triés,released,skill/competence,sector-specific," ","Stocker des déchets, des produits et des appareils qui ont été triés en différentes catégories en vue de leur recyclage ou de leur élimination dans les conteneurs et les équipements ou installations de stockage appropriés.",http://data.europa.eu/esco/skill/e963cf1f-dc3c-48b2-a0fa-274f5e7f50f6,stocker des marchandises et des matériaux
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5f1f365c-ad8c-4291-9ba5-79e2132a334d,types de piles à combustible,released,knowledge,cross-sector," ","Les types de piles à combustible et leurs fonctionnalités. Cela inclut les conditions de fonctionnement des piles à combustible et les problèmes connexes potentiels.
   ",http://data.europa.eu/esco/isced-f/0714,électronique et automatisation
